436|AW00000436|145-555-0152|Value Added Reseller|Sheet Metal Manufacturing|17|S|Road|25306 Harvey Rd.|International Security|2001
437|AW00000437|148-555-0149|Value Added Reseller|Professional Cycle Store|2|S|Mountain|Arcadia Crossing|Primary International|1974
438|AW00000438|121-555-0157|Specialty Bike Shop|Remarkable Bike Store|10|A|Road|Eastern Beltway Center|United Security|1976
439|AW00000439|425-555-0158|Warehouse|Regional Manufacturing|40|Q|Mountain|Factory Stores/tucson|Primary Bank & Reserve|1978
440|AW00000440|315-555-0166|Value Added Reseller|Hobby Store|5|S|Mountain|Highland Lakes Shopping Ctr.|Guardian Bank|1980
441|AW00000441|500-555-0134|Specialty Bike Shop|Leading Bike Distributors|13|A|Road|Grand Central Place|Reserve Security|1982
442|AW00000442|185-555-0190|Warehouse|Original Bicycle Supply Company|43|Q|Mountain|2573 Dufferin Street|International Bank|1984
443|AW00000443|476-555-0184|Value Added Reseller|Courteous Bicycle Specialists|8|S|Touring|995 Crescent|International Security|1986
444|AW00000444|396-555-0187|Specialty Bike Shop|Finer Cycle Shop|16|A|Mountain|2500-622 5th Ave Sw|Primary International|1988
445|AW00000445|1 (11) 500 555-0130|Warehouse|First Center|46|Q|Mountain|22, rue Lafayette|United Security|1990
446|AW00000446|1 (11) 500 555-0115|Value Added Reseller|Fitness Toys|11|S|Touring|Auf Der Steige 1000|Primary Bank & Reserve|1992
447|AW00000447|1 (11) 500 555-0113|Specialty Bike Shop|Cross-town Parts Shop|19|A|Road|Po Box 25484|Guardian Bank|1994
448|AW00000448|1 (11) 500 555-0176|Warehouse|Action Bicycle Specialists|49|Q|Touring|Warrington Ldc Unit 25/2|Reserve Security|1996
449|AW00000449|881-555-0139|Value Added Reseller|Bike Products and Accessories|14|S|Mountain|Regency Hilltop Shopping Cntr|International Bank|1998
450|AW00000450|115-555-0170|Specialty Bike Shop|Bikes Anyone?|22|A|Touring|Ames Plaza|International Security|2000
451|AW00000451|691-555-0149|Warehouse|Roadway Bike Emporium|52|Q|Touring|Medford|Primary International|2002
452|AW00000452|398-555-0167|Value Added Reseller|A Cycle Shop|17|S|Touring|Heritage Mall|United Security|2004
453|AW00000453|672-555-0112|Specialty Bike Shop|Unique Bikes|25|A|Mountain|3900 S. 997th St.|Primary Bank & Reserve|2005
454|AW00000454|834-555-0132|Warehouse|Sleek Bikes|55|Q|Touring|44025 W. Empire|Guardian Bank|2003
455|AW00000455|740-555-0159|Value Added Reseller|Timely Shipping Service|20|S|Mountain|Viejas Outlet Center|Reserve Security|2004
456|AW00000456|912-555-0149|Specialty Bike Shop|Riding Excursions|28|A|Road|West Park Plaza|International Bank|1975
457|AW00000457|962-555-0112|Warehouse|Retail Sporting Equipment|58|Q|Mountain|Factory Stores Of America|International Security|2003
458|AW00000458|317-555-0163|Value Added Reseller|Simple Bike Parts|19|S|Road|Silver Sands Factory Outlet|Primary International|1979
459|AW00000459|653-555-0170|Specialty Bike Shop|Parts Shop|31|A|Road|West Georgia Commons|United Security|2002
460|AW00000460|753-555-0179|Warehouse|Price-Cutter Discount Bikes|61|Q|Road|6700 Boul Taschereau|Primary Bank & Reserve|1983
461|AW00000461|907-555-0170|Value Added Reseller|Active Life Toys|18|S|Road|55 Standish Court|Guardian Bank|2001
462|AW00000462|962-555-0175|Specialty Bike Shop|General Riding Supplies|34|A|Mountain|43251 Viking Way, Unit 130|Reserve Security|1987
463|AW00000463|1 (11) 500 555-0123|Warehouse|Brand New Bikes|64|Q|Road|215, avenue Reille|International Bank|2000
464|AW00000464|1 (11) 500 555-0147|Value Added Reseller|Educational Services|17|S|Touring|Wallstr 244|International Security|1991
465|AW00000465|1 (11) 500 555-0137|Specialty Bike Shop|Expert Cycle Store|37|A|Touring|Orwith Center|Primary International|1999
466|AW00000466|1 (11) 500 555-0136|Warehouse|Central Bicycle Specialists|67|Q|Touring|6 The Farm, Liberty Road|United Security|1995
467|AW00000467|505-555-0145|Value Added Reseller|The Cycle Store|16|S|Mountain|The Corner Shopping Center|Primary Bank & Reserve|1998
468|AW00000468|492-555-0146|Specialty Bike Shop|Blue Bicycle Company|40|A|Road|Horizon Outlet Center|Guardian Bank|1999
469|AW00000469|554-555-0124|Warehouse|Vast Bike Sales and Rental|70|Q|Mountain|Lewis County Mall|Reserve Security|1997
470|AW00000470|328-555-0192|Value Added Reseller|Wingtip Toys|15|S|Mountain|755 Columbia Ctr Blvd|International Bank|2003
471|AW00000471|596-555-0153|Specialty Bike Shop|Social Activities Club|43|A|Road|23025 S.W. Military Rd.|International Security|1996
472|AW00000472|252-555-0127|Warehouse|Summer Sports Place|73|Q|Mountain|Ring Plaza|Primary International|2002
473|AW00000473|731-555-0187|Value Added Reseller|Racing Toys|14|S|Road|Prime Outlets|United Security|1995
474|AW00000474|777-555-0163|Specialty Bike Shop|Retail Cycle Shop|46|A|Mountain|Bayshore Mall|Primary Bank & Reserve|2001
475|AW00000475|581-555-0172|Warehouse|Real Sporting Goods|76|Q|Mountain|7709 West Virginia Avenue|Guardian Bank|1994
476|AW00000476|165-555-0172|Value Added Reseller|Noiseless Gear Company|13|S|Mountain|Peachtree Mall|Reserve Security|2000
477|AW00000477|991-555-0148|Specialty Bike Shop|Quitting Business Distributors|49|A|Touring|University Plaza|International Bank|1993
478|AW00000478|512-555-0122|Warehouse|Major Cycling|79|Q|Road|46990 Viking Way|International Security|1999
479|AW00000479|765-555-0141|Value Added Reseller|General Supplies|12|S|Road|9693 Louis H Lafontaine|Primary International|1992
480|AW00000480|994-555-0194|Specialty Bike Shop|General Bike Corporation|48|A|Road|69251 Creditview Road|United Security|1998
481|AW00000481|1 (11) 500 555-0149|Warehouse|Getaway Inn|80|Q|Road|54, avenue des Ternes|Primary Bank & Reserve|1991
482|AW00000482|1 (11) 500 555-0186|Value Added Reseller|Fabrikam Inc., East|11|S|Road|Roástr 9938|Guardian Bank|1997
483|AW00000483|1 (11) 500 555-0123|Specialty Bike Shop|Fitness Bike Accessories|47|A|Touring|Level 7|Reserve Security|1990
484|AW00000484|1 (11) 500 555-0199|Warehouse|Downhill Bicycle Specialists|81|Q|Mountain|725a The Arches|International Bank|1996
485|AW00000485|107-555-0138|Value Added Reseller|Clamps & Brackets Co.|10|S|Mountain|Leesburg Premium Outlet Centre|International Security|1989
486|AW00000486|721-555-0163|Specialty Bike Shop|Convenient Bike Shop|46|A|Road|Tree Plaza|Primary International|1995
487|AW00000487|924-555-0195|Warehouse|Bike Experts|82|Q|Mountain|Lancaster Mall|United Security|1988
488|AW00000488|959-555-0151|Value Added Reseller|Bicycle Accessories and Kits|9|S|Mountain|Lewiston Mall|Primary Bank & Reserve|1994
489|AW00000489|191-555-0198|Specialty Bike Shop|Cash & Carry Bikes|45|A|Mountain|Lakeline Mall|Guardian Bank|1987
490|AW00000490|306-555-0112|Warehouse|Extraordinary Bike Works|83|Q|Mountain|Town East Center|Reserve Security|1993
491|AW00000491|991-555-0183|Value Added Reseller|Area Bike Accessories|8|S|Road|6900 Sisk Road|International Bank|1986
492|AW00000492|768-555-0125|Specialty Bike Shop|Basic Sports Equipment|44|A|Mountain|3250 Baldwin Park Blvd|International Security|1992
493|AW00000493|323-555-0113|Warehouse|Valley Bicycle Distributors|84|Q|Road|5867 Sunrise Boulevard|Primary International|1985
494|AW00000494|197-555-0143|Value Added Reseller|Worthwhile Activity Store|7|S|Mountain|Flagler Park Plaza|United Security|1991
495|AW00000495|395-555-0128|Specialty Bike Shop|Tough and Reliable Parts|43|A|Road|Market Square Shopping Center|Primary Bank & Reserve|1984
496|AW00000496|613-555-0116|Warehouse|Top Sports Supply|85|Q|Mountain|251420a 170th Street|Guardian Bank|1990
497|AW00000497|727-555-0115|Value Added Reseller|Valley Toy Store|6|S|Mountain|252851 Rowan Place|Reserve Security|1983
498|AW00000498|272-555-0123|Specialty Bike Shop|Quick Delivery Service|42|A|Mountain|5990 Avebury Road|International Bank|1989
499|AW00000499|1 (11) 500 555-0122|Warehouse|Racing Sales and Service|86|Q|Road|510, avenue de Villiers|International Security|1982
500|AW00000500|1 (11) 500 555-0150|Value Added Reseller|Irregulars Outlet|5|S|Mountain|Pappelallee 19|Primary International|1988
501|AW00000501|1 (11) 500 555-0119|Specialty Bike Shop|Jumbo Bikes|41|A|Touring|254a James Street Botany|United Security|1981
502|AW00000502|1 (11) 500 555-0177|Warehouse|Metropolitan Bicycle Supply|87|Q|Mountain|Paramount House|Primary Bank & Reserve|1987
503|AW00000503|440-555-0166|Value Added Reseller|Metropolitan Sales and Rental|4|S|Road|Granite State Marketplace|Guardian Bank|1980
504|AW00000504|264-555-0143|Specialty Bike Shop|Historic Bicycle Sales|40|A|Mountain|Redford Plaza|Reserve Security|1986
505|AW00000505|688-555-0115|Warehouse|Honest Repair Service|88|Q|Touring|Three Rivers Mall|International Bank|1979
506|AW00000506|571-555-0128|Value Added Reseller|Great Bikes|3|S|Mountain|Eastridge Mall|International Security|1985
507|AW00000507|176-555-0136|Specialty Bike Shop|Global Sporting Goods|39|A|Road|Fountains On The Lake|Primary International|1978
508|AW00000508|132-555-0149|Warehouse|Designer Department Stores|89|Q|Road|Southwest Outlet|United Security|1984
509|AW00000509|678-555-0175|Value Added Reseller|Fun Toys and Bikes|2|S|Touring|6500 East Grant Road|Primary Bank & Reserve|1977
510|AW00000510|992-555-0111|Specialty Bike Shop|World Bike Discount Store|38|A|Road|3065 Santa Margarita Parkway|Guardian Bank|1983
511|AW00000511|926-555-0136|Warehouse|Wheel Gallery|90|Q|Road|9920 Bridgepointe Parkway|Reserve Security|1976
512|AW00000512|781-555-0199|Value Added Reseller|Tiny Bike Boutique|4|S|Road|Fsa Outlet Center|International Bank|1982
513|AW00000513|562-555-0119|Specialty Bike Shop|Village Tours|37|A|Mountain|Newport Shopping Center|International Security|1975
514|AW00000514|726-555-0155|Warehouse|Retail Mall|91|Q|Road|254480 River Rd|Primary International|1981
515|AW00000515|833-555-0167|Value Added Reseller|Rural Bicycle Supply|6|S|Mountain|Suite #9902|United Security|1974
516|AW00000516|162-555-0174|Specialty Bike Shop|Seats and Saddles Company|36|A|Mountain|5th Floor, 79 Place D'armes|Primary Bank & Reserve|1980
517|AW00000517|1 (11) 500 555-0122|Warehouse|Racing Store|92|Q|Road|30, avenue de l' Union Centrale|Guardian Bank|1991
518|AW00000518|1 (11) 500 555-0132|Value Added Reseller|Regional Cycle Shop|8|S|Road|Karl Liebknecht str 399|Reserve Security|1979
519|AW00000519|1 (11) 500 555-0114|Specialty Bike Shop|List Price Catalog Company|35|A|Touring|Level 25|International Bank|1992
520|AW00000520|1 (11) 500 555-0118|Warehouse|Metro Metals Co.|93|Q|Touring|2524 Barlby Road|International Security|1978
521|AW00000521|538-555-0182|Value Added Reseller|Mobile Outlet|10|S|Road|Walnut Hill Plaza|Primary International|1974
522|AW00000522|962-555-0139|Specialty Bike Shop|Small Bike Accessories Shop|34|A|Touring|Consumer Square|United Security|1976
523|AW00000523|149-555-0196|Warehouse|Futuristic Sport Distributors|94|Q|Road|5525 South Hover Road|Primary Bank & Reserve|1978
524|AW00000524|916-555-0171|Value Added Reseller|Chain and Chain Tool Distributions|12|S|Road|Factory Stores Of America|Guardian Bank|1980
525|AW00000525|249-555-0124|Specialty Bike Shop|Cycles and Scooters|33|A|Road|Peach Festival Outlet|Reserve Security|1982
526|AW00000526|605-555-0111|Warehouse|Finer Sales and Service|95|Q|Road|#500-75 O'Connor Street|International Bank|1984
527|AW00000527|847-555-0184|Value Added Reseller|Fun Times Club|14|S|Road|8525 South Parker Road|International Security|1986
528|AW00000528|519-555-0112|Specialty Bike Shop|Alpine Ski House|32|A|Road|7505 Laguna Boulevard|Primary International|1988
529|AW00000529|669-555-0149|Warehouse|Big-Time Bike Store|96|Q|Road|9909 W. Ventura Boulevard|United Security|1990
530|AW00000530|430-555-0121|Value Added Reseller|Valuable Bike Parts Company|16|S|Mountain|Belz Factory Outlet|Primary Bank & Reserve|1992
531|AW00000531|235-555-0199|Specialty Bike Shop|Sunny Place Bikes|31|A|Road|Horizon Outlet Center|Guardian Bank|1994
532|AW00000532|898-555-0137|Warehouse|The Showroom|97|Q|Road|4400 March Road|Reserve Security|1996
533|AW00000533|744-555-0123|Value Added Reseller|Tenth Bike Store|18|S|Road|Depot 80|International Bank|1998
534|AW00000534|399-555-0114|Specialty Bike Shop|Recommended Bicycles|30|A|Road|250 Kingsbridge Garden Circle|International Security|2000
535|AW00000535|1 (11) 500 555-0191|Warehouse|Spa and Exercise Outfitters|98|Q|Mountain|33, rue Georges-Cl‚menceau|Primary International|2002
536|AW00000536|1 (11) 500 555-0199|Value Added Reseller|Next Door Cycles|20|S|Touring|Brunnenstr 9511|United Security|2004
537|AW00000537|1 (11) 500 555-0125|Specialty Bike Shop|Preferable Bikes|29|A|Touring|Level 25|Primary Bank & Reserve|2005
538|AW00000538|1 (11) 500 555-0179|Warehouse|Prosperous Tours|99|Q|Road|99-3 Forest Works|Guardian Bank|2003
539|AW00000539|108-555-0171|Value Added Reseller|Glossy Bikes|19|S|Touring|Adirondack Factory Outlet|Reserve Security|2004
540|AW00000540|995-555-0114|Specialty Bike Shop|Guaranteed Sales and Service|28|A|Road|Buckeye Factory Shops|International Bank|1975
541|AW00000541|525-555-0174|Warehouse|Nonskid Tire Company|100|Q|Mountain|Holiday Village Mall|International Security|2003
542|AW00000542|129-555-0185|Value Added Reseller|Finer Parts Shop|18|S|Mountain|2526a Tri-Lake Blvd Ne|Primary International|1979
543|AW00000543|963-555-0146|Specialty Bike Shop|Friendly Neighborhood Bikes|27|A|Mountain|Johnson Creek|United Security|2002
544|AW00000544|158-555-0142|Warehouse|Valley Bicycle Specialists|66|Q|Mountain|Blue Ridge Mall|Primary Bank & Reserve|1983
545|AW00000545|362-555-0177|Value Added Reseller|Finish and Sealant Products|17|S|Road|25150 El Camino Real|Guardian Bank|2001
546|AW00000546|608-555-0162|Value Added Reseller|Field Trip Store|2|S|Mountain|2575 Rocky Mountain Ave.|Reserve Security|1974
547|AW00000547|535-555-0189|Specialty Bike Shop|Curbside Sporting Goods|10|A|Road|25871 North Main Street|International Bank|1976
548|AW00000548|453-555-0165|Warehouse|New Bikes Company|40|Q|Road|Hilton Head Factory Outlets No. 25|International Security|1978
549|AW00000549|871-555-0159|Value Added Reseller|Daring Rides|5|S|Road|Bay Area Outlet Mall|Primary International|1980
550|AW00000550|723-555-0124|Specialty Bike Shop|Remote Bicycle Specialists|13|A|Road|No. 2000-25080 Beaver Hall Hill|United Security|1982
551|AW00000551|554-555-0110|Warehouse|Vinyl and Plastic Goods Corporation|43|Q|Mountain|No. 25800-130 King Street West|Primary Bank & Reserve|1984
552|AW00000552|244-555-0115|Value Added Reseller|Consolidated Messenger|8|S|Road|25 Danger Street West|Guardian Bank|1986
553|AW00000553|1 (11) 500 555-0162|Specialty Bike Shop|Accessories Network|16|A|Touring|699bis, rue des Peupliers|Reserve Security|1988
554|AW00000554|1 (11) 500 555-0198|Warehouse|Top of the Line Bikes|46|Q|Touring|Knaackstr 7|International Bank|1990
555|AW00000555|1 (11) 500 555-0190|Value Added Reseller|Twin Cycles|11|S|Touring|2253-217 Palmer Street|International Security|1992
556|AW00000556|1 (11) 500 555-0195|Specialty Bike Shop|Variety Cycling|19|A|Touring|46-44 Albemarle Street|Primary International|1994
557|AW00000557|492-555-0189|Warehouse|Purchase Mart|49|Q|Touring|Wrentham Village|United Security|1996
558|AW00000558|607-555-0193|Value Added Reseller|Retail Sales and Service|14|S|Road|Lake Region Factory Outlet|Primary Bank & Reserve|1998
559|AW00000559|158-555-0123|Specialty Bike Shop|Some Discount Store|22|A|Mountain|Frontier Mall|Guardian Bank|2000
560|AW00000560|331-555-0162|Warehouse|Major Sport Suppliers|52|Q|Mountain|White Mountain Mall|Reserve Security|2002
561|AW00000561|447-555-0110|Value Added Reseller|Mountain Toy Store|17|S|Road|First Colony Mall|International Bank|2004
562|AW00000562|623-555-0144|Specialty Bike Shop|Practical Bike Supply Company|25|A|Mountain|Horizon Outlet|International Security|2005
563|AW00000563|555-555-0162|Warehouse|Systematic Sales|55|Q|Touring|2551 East Warner Road|Primary International|2003
564|AW00000564|115-555-0175|Value Added Reseller|Imported and Domestic Cycles|20|S|Road|22589 West Craig Road|United Security|2004
565|AW00000565|911-555-0153|Specialty Bike Shop|Metallic Paint and Overcoat Co|28|A|Road|25751 University Drive|Primary Bank & Reserve|1975
566|AW00000566|695-555-0111|Warehouse|eCommerce Bikes|58|Q|Mountain|Gulfport Factory Shops|Guardian Bank|2003
567|AW00000567|845-555-0187|Value Added Reseller|Global Plaza|19|S|Mountain|Belz Factory Outlet|Reserve Security|1979
568|AW00000568|555-555-0162|Specialty Bike Shop|Economy Center|31|A|Mountain|6th Floor, 25st Canadian Place|International Bank|2002
569|AW00000569|699-555-0155|Warehouse|Designated Distributors|61|Q|Road|254 Colonnade Road|International Security|1983
570|AW00000570|968-555-0153|Value Added Reseller|Family's Favorite Bike Shop|18|S|Mountain|25981 College Street|Primary International|2001
571|AW00000571|1 (11) 500 555-0187|Specialty Bike Shop|Community Department Stores|34|A|Mountain|3639, rue des Grands Champs|United Security|1987
572|AW00000572|1 (11) 500 555-0191|Warehouse|Versatile Sporting Goods Company|64|Q|Road|Alderstr 1849|Primary Bank & Reserve|2000
573|AW00000573|1 (11) 500 555-0132|Value Added Reseller|Nationwide Supply|17|S|Touring|4250 Concord Road|Guardian Bank|1991
574|AW00000574|1 (11) 500 555-0119|Specialty Bike Shop|Area Sheet Metal Supply|37|A|Road|399 Clearing Green|Reserve Security|1999
575|AW00000575|153-555-0114|Warehouse|Bicycle Outfitters|67|Q|Road|Cherry Grove Plaza|International Bank|1995
576|AW00000576|599-555-0127|Value Added Reseller|The Bike Mechanics|16|S|Mountain|Johnny Appleseed Shop.center|International Security|1998
577|AW00000577|851-555-0127|Specialty Bike Shop|Synthetic Materials Manufacturing|40|A|Road|3390 South 23rd St.|Primary International|1999
578|AW00000578|957-555-0125|Warehouse|The Bike Shop|70|Q|Mountain|3250 South Meridian|United Security|1997
579|AW00000579|334-555-0137|Value Added Reseller|Riders Company|15|S|Road|Tanger Factory|Primary Bank & Reserve|2003
580|AW00000580|190-555-0186|Specialty Bike Shop|Rural Sales and Service|43|A|Road|Management Mall|Guardian Bank|1996
581|AW00000581|329-555-0183|Warehouse|Safe Toys|73|Q|Mountain|49925 Crestview Drive N.E.|Reserve Security|2002
582|AW00000582|747-555-0171|Value Added Reseller|Professional Sales and Service|14|S|Touring|57251 Serene Blvd|International Bank|1995
583|AW00000583|741-555-0173|Specialty Bike Shop|Professional Containers and Packaging Co.|46|A|Mountain|253731 West Bell Road|International Security|2001
584|AW00000584|475-555-0188|Warehouse|Qualified Sales and Repair Services|76|Q|Road|Savannah Festival Outlet|Primary International|1994
585|AW00000585|398-555-0132|Value Added Reseller|Next-Door Bike Store|13|S|Mountain|Mall Of Memphis|United Security|2000
586|AW00000586|797-555-0118|Specialty Bike Shop|One Bike Company|49|A|Mountain|5 place Ville-Marie|Primary Bank & Reserve|1993
587|AW00000587|920-555-0191|Warehouse|Our Sporting Goods Store|79|Q|Road|6030 Conroy Road|Guardian Bank|1999
588|AW00000588|127-555-0124|Value Added Reseller|General Cycle Storehouse|12|S|Mountain|30025 Wayburne Drive, Suite 275|Reserve Security|1992
589|AW00000589|1 (11) 500 555-0128|Specialty Bike Shop|Hiatus Bike Tours|48|A|Touring|3833, boulevard Beau Marchais|International Bank|1998
590|AW00000590|1 (11) 500 555-0115|Warehouse|Lustrous Paints and Components|80|Q|Road|Kurfrstenstr 74|International Security|1991
591|AW00000591|1 (11) 500 555-0134|Value Added Reseller|Fitness Discount Store|11|S|Touring|Level 992|Primary International|1997
592|AW00000592|1 (11) 500 555-0115|Specialty Bike Shop|Cycling Goods|47|A|Road|997b Tradescant Road|United Security|1990
593|AW00000593|993-555-0162|Warehouse|Expert Sports Store|81|Q|Mountain|Spring Meadows Place|Primary Bank & Reserve|1996
594|AW00000594|301-555-0128|Value Added Reseller|Casual Bicycle Store|10|S|Mountain|Westside Plaza|Guardian Bank|1989
595|AW00000595|792-555-0194|Specialty Bike Shop|Cycle Clearance|46|A|Touring|2255 254th Avenue Se|Reserve Security|1995
596|AW00000596|627-555-0192|Warehouse|Coho Sports|82|Q|Mountain|705 SE Mall Parkway|International Bank|1988
597|AW00000597|129-555-0120|Value Added Reseller|All Seasons Sports Supply|9|S|Touring|Ohms Road|International Security|1994
598|AW00000598|441-555-0144|Specialty Bike Shop|Black Bicycle Company|45|A|Mountain|Factory Merchants|Primary International|1987
599|AW00000599|362-555-0162|Warehouse|Westside Plaza|83|Q|Touring|99040 California Avenue|United Security|1993
600|AW00000600|654-555-0150|Value Added Reseller|Strenuous Exercise Shop|8|S|Mountain|25620 Firestone Boulevard|Primary Bank & Reserve|1986
601|AW00000601|328-555-0123|Specialty Bike Shop|Transport Bikes|44|A|Touring|25130 South State Street|Guardian Bank|1992
602|AW00000602|242-555-0181|Warehouse|Ultimate Bike Shop|84|Q|Mountain|Foothills Mall|Reserve Security|1985
603|AW00000603|140-555-0188|Value Added Reseller|Retail Toy Store|7|S|Road|Dadeland Mall, Space 25090|International Bank|1991
604|AW00000604|517-555-0120|Specialty Bike Shop|Sellers of Cycles|43|A|Road|700 Se Sunnyside Road|International Security|1984
605|AW00000605|695-555-0161|Warehouse|Outstanding Cycles|85|Q|Touring|North 93270 Newport Highway|Primary International|1990
606|AW00000606|850-555-0198|Value Added Reseller|Little Bicycle Supply Shop|6|S|Road|Cedar Creek Stores|United Security|1983
607|AW00000607|355-555-0180|Specialty Bike Shop|Maintenance and Repair for Bicycles|42|A|Touring|Lone Star Factory|Primary Bank & Reserve|1989
608|AW00000608|280-555-0124|Warehouse|Golf and Cycle Store|86|Q|Mountain|5500 Grossmont Center Drive|Guardian Bank|1982
609|AW00000609|969-555-0117|Value Added Reseller|Good Toys|5|S|Road|99700 Bell Road|Reserve Security|1988
610|AW00000610|366-555-0110|Specialty Bike Shop|Fitness Department Stores|41|A|Touring|7750 E Marching Rd|International Bank|1981
611|AW00000611|609-555-0186|Warehouse|Front Runner Bikes|87|Q|Touring|DeSouth Square|International Security|1987
612|AW00000612|419-555-0166|Value Added Reseller|General Associates|4|S|Road|32525 Hollywood Blvd.|Primary International|1980
613|AW00000613|226-555-0110|Specialty Bike Shop|Famous Bike Shop|40|A|Mountain|999 West Georgia St.|United Security|1986
614|AW00000614|1 (11) 500 555-0136|Warehouse|Favorite Toy Distributor|88|Q|Touring|1, place de la R‚publique|Primary Bank & Reserve|1979
615|AW00000615|1 (11) 500 555-0157|Value Added Reseller|Fast Services|3|S|Road|K”nigsteiner Straáe 449|Guardian Bank|1985
616|AW00000616|1 (11) 500 555-0151|Specialty Bike Shop|Eastward Bike Accessories|39|A|Touring|Level 7|Reserve Security|1978
617|AW00000617|1 (11) 500 555-0146|Warehouse|Tubeless Tire Company|89|Q|Touring|2574 Milton Park|International Bank|1984
618|AW00000618|860-555-0119|Value Added Reseller|Seventh Bike Store|2|S|Road|Stateline Plaza|International Security|1977
619|AW00000619|601-555-0151|Specialty Bike Shop|Strong Metal Manufacturing|38|A|Road|Pyramid Mall|Primary International|1983
620|AW00000620|482-555-0188|Warehouse|Tires and Tubes|90|Q|Mountain|25708 Dell Range Blvd.|United Security|1976
621|AW00000621|146-555-0176|Value Added Reseller|Running and Cycling Gear|4|S|Touring|No. 60 Bellis Fair Parkway|Primary Bank & Reserve|1982
622|AW00000622|493-555-0185|Specialty Bike Shop|Gift and Toy Store|37|A|Road|Sports Stores @ Tuscola|Guardian Bank|1975
623|AW00000623|153-555-0195|Warehouse|Hardware Components|91|Q|Mountain|City Center|Reserve Security|1981
624|AW00000624|454-555-0160|Value Added Reseller|First Cycle Store|6|S|Road|25250 N 90th St|International Bank|1974
625|AW00000625|315-555-0131|Specialty Bike Shop|Major Sporting Goods|36|A|Road|9980 S Alma School Road|International Security|1980
626|AW00000626|129-555-0185|Warehouse|Retail Sporting Goods|92|Q|Road|6753 Howard Hughes Parkway|Primary International|1991
627|AW00000627|597-555-0132|Value Added Reseller|Exchange Parts Inc.|8|S|Touring|7700 Green Road|United Security|1979
628|AW00000628|112-555-0160|Specialty Bike Shop|Executive Discount Store|35|A|Road|20500 S.W. 2512th Ave|Primary Bank & Reserve|1992
629|AW00000629|809-555-0152|Warehouse|Efficient Cycling|93|Q|Touring|250333 Southport Road, S.W.|Guardian Bank|1978
630|AW00000630|194-555-0149|Value Added Reseller|Eastside Parts Shop|10|S|Touring|7000 Victoria Park Avenue|Reserve Security|1974
631|AW00000631|631-555-0155|Specialty Bike Shop|Tandem Sales and Service|34|A|Road|63 Free St.|International Bank|1976
632|AW00000632|1 (11) 500 555-0156|Warehouse|Ultimate Bicycle Company|94|Q|Mountain|12, rue Lafayette|International Security|1978
633|AW00000633|1 (11) 500 555-0144|Value Added Reseller|Rustic Bike Store|12|S|Touring|Buergermeister-ulrich-str 3000|Primary International|1980
634|AW00000634|1 (11) 500 555-0159|Specialty Bike Shop|Sensible Sports|33|A|Touring|Level 5|United Security|1982
635|AW00000635|1 (11) 500 555-0110|Warehouse|Sports Store|95|Q|Mountain|Internet House, 3399 Science Park|Primary Bank & Reserve|1984
636|AW00000636|117-555-0110|Value Added Reseller|Recreation Systems|14|S|Road|Logansport Mall|Guardian Bank|1986
637|AW00000637|666-555-0143|Specialty Bike Shop|Reliable Retail Center|32|A|Road|609 Evans Avenue|Reserve Security|1988
638|AW00000638|1 (11) 500 555-0175|Warehouse|Metropolitan Equipment|96|Q|Road|88, avenue de l' Union Centrale|International Bank|1990
639|AW00000639|1 (11) 500 555-0178|Value Added Reseller|Producer Goods Clearinghouse|16|S|Road|Postfach 55 00 00|International Security|1992
640|AW00000640|1 (11) 500 555-0196|Specialty Bike Shop|Liquidation Sales|31|A|Touring|No. 6|Primary International|1994
641|AW00000641|1 (11) 500 555-0140|Warehouse|Extended Tours|97|Q|Road|7 Garden House Cloisters, 8 Batters|United Security|1996
642|AW00000642|215-555-0197|Value Added Reseller|Fitness Sport Boutique|18|S|Mountain|Dansk Square|Primary Bank & Reserve|1998
643|AW00000643|537-555-0190|Specialty Bike Shop|Friendly Bike Shop|30|A|Road|Port Huron|Guardian Bank|2000
644|AW00000644|684-555-0134|Warehouse|Convenient Sales and Service|98|Q|Road|950 Gateway Street|Reserve Security|2002
645|AW00000645|784-555-0120|Value Added Reseller|Superior Hardware Distributors|20|S|Mountain|250775 SW Hillsdale Hwy|International Bank|2004
646|AW00000646|470-555-0171|Specialty Bike Shop|Yellow Bicycle Company|29|A|Mountain|St. Louis Marketplace|International Security|2005
647|AW00000647|918-555-0141|Warehouse|Solid Bike Parts|99|Q|Road|Lincoln Square|Primary International|2003
648|AW00000648|158-555-0154|Value Added Reseller|Small Bike Shop|19|S|Mountain|Corp Ofc Accts Payable|United Security|2004
649|AW00000649|245-555-0191|Specialty Bike Shop|Sports Products Store|28|A|Road|Po Box 252525|Primary Bank & Reserve|1975
650|AW00000650|265-555-0143|Warehouse|Permanent Finish Products|100|Q|Mountain|62500 Neil Road|Guardian Bank|2003
651|AW00000651|456-555-0184|Value Added Reseller|Retread Tire Company|18|S|Road|9935 Robert C Daniel Jr Parkway|Reserve Security|1979
652|AW00000652|774-555-0177|Specialty Bike Shop|Selected Distributors|27|A|Mountain|99535 Dallas Highway|International Bank|2002
653|AW00000653|680-555-0160|Warehouse|Mercantile Outlet|66|Q|Mountain|2520 Flanders Road|International Security|1983
654|AW00000654|214-555-0145|Value Added Reseller|Online Bike Warehouse|17|S|Road|32605 West 252 Mile Road, Suite 250|Primary International|2001
